hsa-mir-16-1	1029	258.502120	N	0.000258502119642016
hsa-mir-16-2	982	246.694929	N	0.0002466949285602135
hsa-mir-17	1535	385.617836	Y	0.00038561783639503845
hsa-mir-181a-1	3005	754.906579	N	0.0007549065787407756
hsa-mir-181a-2	4880	1225.938138	N	0.0012259381378552363
hsa-mir-181b-1	616	154.749568	N	0.00015474956822107081
hsa-mir-181b-2	634	159.271471	N	0.00015927147118856963
hsa-mir-181c	1063	267.043492	N	0.00026704349191395825
hsa-mir-181d	189	47.479981	N	4.7479981158737634e-05
hsa-mir-182	2628	660.197833	N	0.000660197833254828
hsa-mir-1825	0	0.000000	N	0.0
hsa-mir-1827	0	0.000000	N	0.0
hsa-mir-183	556	139.676558	N	0.00013967655832940808
hsa-mir-184	11	2.763385	N	2.763385146804836e-06
hsa-mir-185	1013	254.482650	N	0.00025448265033757263
hsa-mir-186	622	156.256869	N	0.0001562568692102371
hsa-mir-187	19	4.773120	N	4.773119799026535e-06
hsa-mir-188	46	11.555974	N	1.1555974250274768e-05
hsa-mir-18a	19	4.773120	N	4.773119799026535e-06
hsa-mir-18b	0	0.000000	N	0.0
hsa-mir-1908	1	0.251217	N	2.5121683152771237e-07
hsa-mir-1909	0	0.000000	N	0.0
hsa-mir-190a	37	9.295023	N	9.295022766525358e-06
hsa-mir-190b	1	0.251217	N	2.5121683152771237e-07
hsa-mir-191	3039	763.447951	N	0.0007634479510127179
hsa-mir-1910	0	0.000000	N	0.0
hsa-mir-1911	0	0.000000	N	0.0
hsa-mir-1912	0	0.000000	N	0.0
hsa-mir-1913	0	0.000000	N	0.0
hsa-mir-1914	0	0.000000	N	0.0
hsa-mir-1915	0	0.000000	N	0.0
hsa-mir-192	1338	336.128121	Y	0.0003361281205840791
hsa-mir-193a	199	49.992149	N	4.999214947401476e-05
hsa-mir-193b	49	12.309625	N	1.2309624744857906e-05
hsa-mir-194-1	302	75.867483	N	7.586748312136913e-05
hsa-mir-194-2	321	80.640603	N	8.064060292039567e-05
hsa-mir-195	105	26.377767	N	2.63777673104098e-05
hsa-mir-196a-1	81	20.348563	N	2.0348563353744702e-05
hsa-mir-196a-2	119	29.894803	N	2.989480295179777e-05
hsa-mir-196b	466	117.067043	N	0.00011706704349191396
hsa-mir-197	2564	644.119956	N	0.0006441199560370545
hsa-mir-1972-1	0	0.000000	N	0.0
hsa-mir-1972-2	0	0.000000	N	0.0
hsa-mir-1973	0	0.000000	N	0.0
hsa-mir-1976	15	3.768252	N	3.7682524729156853e-06
hsa-mir-198	0	0.000000	N	0.0
hsa-mir-199a-1	1097	275.584864	Y	0.00027558486418590046
hsa-mir-199a-2	1595	400.690846	Y	0.0004006908462867012
hsa-mir-199b	1729	434.353902	Y	0.0004343539017114147
hsa-mir-19a	38	9.546240	N	9.54623959805307e-06
hsa-mir-19b-1	107	26.880201	N	2.6880200973465222e-05
hsa-mir-19b-2	87	21.855864	N	2.1855864342910975e-05
hsa-mir-200a	2	0.502434	N	5.024336630554247e-07
hsa-mir-200b	1	0.251217	N	2.5121683152771237e-07
hsa-mir-200c	90	22.609515	N	2.2609514837494112e-05
hsa-mir-202	14	3.517036	N	3.517035641387973e-06
hsa-mir-203a	94	23.614382	N	2.3614382163604962e-05
hsa-mir-203b	5	1.256084	N	1.2560841576385618e-06
hsa-mir-204	230	57.779871	N	5.7779871251373845e-05
hsa-mir-205	1	0.251217	N	2.5121683152771237e-07
hsa-mir-2052	0	0.000000	N	0.0
hsa-mir-2053	0	0.000000	N	0.0
hsa-mir-2054	0	0.000000	N	0.0
hsa-mir-206	0	0.000000	N	0.0
hsa-mir-208a	0	0.000000	N	0.0
hsa-mir-208b	0	0.000000	N	0.0
hsa-mir-20a	771	193.688177	N	0.00019368817710786623
hsa-mir-20b	54	13.565709	N	1.3565708902496468e-05
hsa-mir-21	161762	40637.337102	N	0.040637337101585805
hsa-mir-210	739	185.649238	N	0.00018564923849897943
hsa-mir-211	0	0.000000	N	0.0
hsa-mir-2110	42	10.551107	N	1.055110692416392e-05
hsa-mir-2113	0	0.000000	N	0.0
hsa-mir-2114	12	3.014602	N	3.014601978332548e-06
hsa-mir-2115	2	0.502434	N	5.024336630554247e-07
hsa-mir-2116	0	0.000000	N	0.0
hsa-mir-2117	0	0.000000	N	0.0
hsa-mir-212	182	45.721463	N	4.572146333804365e-05
hsa-mir-214	29	7.285288	N	7.285288114303658e-06
hsa-mir-215	255	64.060292	Y	6.406029203956665e-05
hsa-mir-216a	6	1.507301	N	1.507300989166274e-06
hsa-mir-216b	5	1.256084	N	1.2560841576385618e-06
hsa-mir-217	264	66.321244	N	6.632124352331606e-05
hsa-mir-218-1	748	187.910190	N	0.00018791018998272883
hsa-mir-218-2	787	197.707646	N	0.00019770764641230962
hsa-mir-219a-1	9	2.260951	N	2.260951483749411e-06
hsa-mir-219a-2	1	0.251217	N	2.5121683152771237e-07
hsa-mir-219b	0	0.000000	N	0.0
hsa-mir-22	648962	163030.177422	N	0.16303017742188727
hsa-mir-221	160	40.194693	N	4.019469304443398e-05
hsa-mir-222	44	11.053541	N	1.1053540587219344e-05
hsa-mir-223	1690	424.556445	N	0.0004245564452818339
hsa-mir-224	49	12.309625	N	1.2309624744857906e-05
hsa-mir-2276	2	0.502434	N	5.024336630554247e-07
hsa-mir-2277	3	0.753650	N	7.53650494583137e-07
hsa-mir-2278	0	0.000000	N	0.0
hsa-mir-2355	235	59.035955	N	5.90359554090124e-05
hsa-mir-2392	0	0.000000	N	0.0
hsa-mir-23a	12544	3151.263935	Y	0.003151263934683624
hsa-mir-23b	4420	1110.378395	Y	0.0011103783953524886
hsa-mir-23c	6	1.507301	N	1.507300989166274e-06
hsa-mir-24-1	4957	1245.281834	N	0.00124528183388287
hsa-mir-24-2	4952	1244.025750	N	0.0012440257497252315
hsa-mir-2467	0	0.000000	N	0.0
hsa-mir-25	5658	1421.384833	N	0.0014213848327837965
hsa-mir-2681	2	0.502434	N	5.024336630554247e-07
hsa-mir-2682	16	4.019469	N	4.019469304443398e-06
hsa-mir-26a-1	3285	825.247292	N	0.0008252472915685351
hsa-mir-26a-2	3300	829.015544	N	0.0008290155440414508
hsa-mir-26b	2456	616.988538	N	0.0006169885382320615
hsa-mir-27a	3315	832.783797	Y	0.0008327837965143664
hsa-mir-27b	4943	1241.764798	Y	0.0012417647982414823
hsa-mir-28	3864	970.701837	N	0.0009707018370230805
hsa-mir-2861	0	0.000000	N	0.0
hsa-mir-2909	0	0.000000	N	0.0
hsa-mir-296	49	12.309625	N	1.2309624744857906e-05
hsa-mir-297	0	0.000000	N	0.0
hsa-mir-298	0	0.000000	N	0.0
hsa-mir-299	1	0.251217	N	2.5121683152771237e-07
hsa-mir-29a	20324	5105.730884	N	0.005105730883969226
hsa-mir-29b-1	6677	1677.374784	Y	0.0016773747841105353
hsa-mir-29b-2	7915	1988.381222	Y	0.0019883812215418435
hsa-mir-29c	25052	6293.484063	Y	0.00629348406343225
hsa-mir-300	0	0.000000	N	0.0
hsa-mir-301a	139	34.919140	N	3.491913958235202e-05
hsa-mir-301b	12	3.014602	N	3.014601978332548e-06
hsa-mir-302a	0	0.000000	N	0.0
hsa-mir-302b	1	0.251217	N	2.5121683152771237e-07
hsa-mir-302c	0	0.000000	N	0.0
hsa-mir-302d	0	0.000000	N	0.0
hsa-mir-302e	0	0.000000	N	0.0
hsa-mir-302f	0	0.000000	N	0.0
hsa-mir-3064	8	2.009735	N	2.009734652221699e-06
hsa-mir-3065	2104	528.560214	N	0.0005285602135343068
hsa-mir-3074	13	3.265819	N	3.2658188098602607e-06
hsa-mir-30a	78380	19690.375255	Y	0.019690375255142094
hsa-mir-30b	1363	342.408541	Y	0.00034240854137227193
hsa-mir-30c-1	1438	361.249804	Y	0.00036124980373685036
hsa-mir-30c-2	1583	397.676244	N	0.00039767624430836864
hsa-mir-30d	35603	8944.072853	N	0.008944072852881143
hsa-mir-30e	23121	5808.384362	Y	0.005808384361752237
hsa-mir-31	0	0.000000	N	0.0
hsa-mir-3115	0	0.000000	N	0.0
hsa-mir-3116-1	0	0.000000	N	0.0
hsa-mir-3116-2	0	0.000000	N	0.0
hsa-mir-3117	9	2.260951	N	2.260951483749411e-06
hsa-mir-3118-1	0	0.000000	N	0.0
hsa-mir-3118-2	0	0.000000	N	0.0
hsa-mir-3118-3	0	0.000000	N	0.0
hsa-mir-3118-4	0	0.000000	N	0.0
hsa-mir-3119-1	0	0.000000	N	0.0
hsa-mir-3119-2	0	0.000000	N	0.0
hsa-mir-3120	0	0.000000	N	0.0
hsa-mir-3121	0	0.000000	N	0.0
hsa-mir-3122	0	0.000000	N	0.0
hsa-mir-3123	0	0.000000	N	0.0
hsa-mir-3124	0	0.000000	N	0.0
hsa-mir-3125	0	0.000000	N	0.0
hsa-mir-3126	0	0.000000	N	0.0
hsa-mir-3127	26	6.531638	N	6.5316376197205214e-06
hsa-mir-3128	0	0.000000	N	0.0
hsa-mir-3129	0	0.000000	N	0.0
hsa-mir-3130-1	9	2.260951	N	2.260951483749411e-06
hsa-mir-3130-2	7	1.758518	N	1.7585178206939864e-06
hsa-mir-3131	1	0.251217	N	2.5121683152771237e-07
hsa-mir-3132	6	1.507301	N	1.507300989166274e-06
hsa-mir-3133	0	0.000000	N	0.0
hsa-mir-3134	0	0.000000	N	0.0
hsa-mir-3135a	0	0.000000	N	0.0
hsa-mir-3135b	0	0.000000	N	0.0
hsa-mir-3136	0	0.000000	N	0.0
hsa-mir-3137	0	0.000000	N	0.0
hsa-mir-3138	0	0.000000	N	0.0
hsa-mir-3139	0	0.000000	N	0.0
hsa-mir-3140	0	0.000000	N	0.0
hsa-mir-3141	0	0.000000	N	0.0
hsa-mir-3142	0	0.000000	N	0.0
hsa-mir-3143	0	0.000000	N	0.0
hsa-mir-3144	0	0.000000	N	0.0
hsa-mir-3145	0	0.000000	N	0.0
hsa-mir-3146	0	0.000000	N	0.0
hsa-mir-3147	0	0.000000	N	0.0
hsa-mir-3148	0	0.000000	N	0.0
hsa-mir-3149	0	0.000000	N	0.0
hsa-mir-3150a	0	0.000000	N	0.0
hsa-mir-3150b	0	0.000000	N	0.0
hsa-mir-3151	0	0.000000	N	0.0
hsa-mir-3152	1	0.251217	N	2.5121683152771237e-07
hsa-mir-3153	0	0.000000	N	0.0
hsa-mir-3154	0	0.000000	N	0.0
hsa-mir-3155a	0	0.000000	N	0.0
hsa-mir-3155b	0	0.000000	N	0.0
hsa-mir-3156-1	0	0.000000	N	0.0
hsa-mir-3156-2	0	0.000000	N	0.0
hsa-mir-3156-3	0	0.000000	N	0.0
hsa-mir-3157	1	0.251217	N	2.5121683152771237e-07
hsa-mir-3158-1	0	0.000000	N	0.0
hsa-mir-3158-2	1	0.251217	N	2.5121683152771237e-07
hsa-mir-3159	0	0.000000	N	0.0
hsa-mir-3160-1	0	0.000000	N	0.0
hsa-mir-3160-2	0	0.000000	N	0.0
hsa-mir-3161	0	0.000000	N	0.0
hsa-mir-3162	0	0.000000	N	0.0
hsa-mir-3163	0	0.000000	N	0.0
hsa-mir-3164	0	0.000000	N	0.0
hsa-mir-3165	0	0.000000	N	0.0
hsa-mir-3166	0	0.000000	N	0.0
hsa-mir-3167	0	0.000000	N	0.0
hsa-mir-3168	0	0.000000	N	0.0
hsa-mir-3169	0	0.000000	N	0.0
hsa-mir-3170	1	0.251217	N	2.5121683152771237e-07
hsa-mir-3171	0	0.000000	N	0.0
hsa-mir-3173	1	0.251217	N	2.5121683152771237e-07
hsa-mir-3174	1	0.251217	N	2.5121683152771237e-07
hsa-mir-3175	0	0.000000	N	0.0
hsa-mir-3176	0	0.000000	N	0.0
hsa-mir-3177	0	0.000000	N	0.0
hsa-mir-3178	0	0.000000	N	0.0
hsa-mir-3179-1	0	0.000000	N	0.0
hsa-mir-3179-2	0	0.000000	N	0.0
hsa-mir-3179-3	0	0.000000	N	0.0
hsa-mir-3179-4	0	0.000000	N	0.0
hsa-mir-3180-1	0	0.000000	N	0.0
hsa-mir-3180-2	0	0.000000	N	0.0
hsa-mir-3180-3	0	0.000000	N	0.0
hsa-mir-3180-4	0	0.000000	N	0.0
hsa-mir-3180-5	0	0.000000	N	0.0
hsa-mir-3181	0	0.000000	N	0.0
hsa-mir-3182	0	0.000000	N	0.0
hsa-mir-3183	0	0.000000	N	0.0
hsa-mir-3184	0	0.000000	N	0.0
hsa-mir-3185	0	0.000000	N	0.0
hsa-mir-3186	0	0.000000	N	0.0
hsa-mir-3187	1	0.251217	N	2.5121683152771237e-07
hsa-mir-3188	2	0.502434	N	5.024336630554247e-07
hsa-mir-3189	0	0.000000	N	0.0
hsa-mir-3190	3	0.753650	N	7.53650494583137e-07
hsa-mir-3191	4	1.004867	N	1.0048673261108495e-06
hsa-mir-3192	0	0.000000	N	0.0
hsa-mir-3193	1	0.251217	N	2.5121683152771237e-07
hsa-mir-3194	0	0.000000	N	0.0
hsa-mir-3195	0	0.000000	N	0.0
hsa-mir-3196	0	0.000000	N	0.0
hsa-mir-3197	0	0.000000	N	0.0
hsa-mir-3198-1	0	0.000000	N	0.0
hsa-mir-3198-2	0	0.000000	N	0.0
hsa-mir-3199-1	1	0.251217	N	2.5121683152771237e-07
hsa-mir-3199-2	4	1.004867	N	1.0048673261108495e-06
hsa-mir-32	78	19.594913	N	1.9594912859161565e-05
hsa-mir-3200	165	41.450777	N	4.145077720207254e-05
hsa-mir-3201	0	0.000000	N	0.0
hsa-mir-3202-1	0	0.000000	N	0.0
hsa-mir-3202-2	0	0.000000	N	0.0
hsa-mir-320a	5181	1301.554404	Y	0.0013015544041450778
hsa-mir-320b-1	16	4.019469	Y	4.019469304443398e-06
hsa-mir-320b-2	30	7.536505	Y	7.536504945831371e-06
hsa-mir-320c-1	1	0.251217	N	2.5121683152771237e-07
hsa-mir-320c-2	2	0.502434	N	5.024336630554247e-07
hsa-mir-320d-1	2	0.502434	N	5.024336630554247e-07
hsa-mir-320d-2	0	0.000000	N	0.0
hsa-mir-320e	0	0.000000	N	0.0
hsa-mir-323a	41	10.299890	N	1.0299890092636206e-05
hsa-mir-323b	30	7.536505	N	7.536504945831371e-06
hsa-mir-324	358	89.935626	N	8.993562568692103e-05
hsa-mir-325	0	0.000000	N	0.0
hsa-mir-326	33	8.290155	N	8.290155440414507e-06
hsa-mir-328	1192	299.450463	N	0.0002994504631810331
hsa-mir-329-1	2	0.502434	N	5.024336630554247e-07
hsa-mir-329-2	4	1.004867	N	1.0048673261108495e-06
hsa-mir-330	42	10.551107	N	1.055110692416392e-05
hsa-mir-331	97	24.368033	N	2.43680326581881e-05
hsa-mir-335	72	18.087612	N	1.8087611869995288e-05
hsa-mir-337	34	8.541372	N	8.54137227194222e-06
hsa-mir-338	9899	2486.795415	N	0.0024867954152928244
hsa-mir-339	206	51.750667	N	5.1750667294708745e-05
hsa-mir-33a	200	50.243366	N	5.024336630554247e-05
hsa-mir-33b	19	4.773120	N	4.773119799026535e-06
hsa-mir-340	227	57.026221	N	5.70262207567907e-05
hsa-mir-342	713	179.117601	N	0.0001791176008792589
hsa-mir-345	25	6.280421	N	6.280420788192809e-06
hsa-mir-346	31	7.787722	N	7.787721777359082e-06
hsa-mir-34a	792	198.963731	N	0.00019896373056994818
hsa-mir-34b	2	0.502434	N	5.024336630554247e-07
hsa-mir-34c	6	1.507301	N	1.507300989166274e-06
hsa-mir-3529	0	0.000000	N	0.0
hsa-mir-3591	0	0.000000	N	0.0
hsa-mir-3605	13	3.265819	N	3.2658188098602607e-06
hsa-mir-3606	0	0.000000	N	0.0
